ts,some_delta,full_delta,mem_available,pgscan_direct,pgsteal_direct,pgmajfault,workingset_refault,allocstall,pswpin,pswpout
1772265124573,0,0,1953816,0,0,214,0,0,216,0
1772265125261,0,0,1973572,0,0,33,0,0,28,0
1772265126104,0,0,1974364,0,0,10,0,0,10,0
1772265126979,0,0,1969364,0,0,17,0,0,17,0
1772265127834,0,0,1970028,0,0,154,0,0,154,0
1772265128690,0,0,1968920,0,0,1,0,0,1,0
1772265129545,0,0,1969620,0,0,0,0,0,0,0
1772265130341,0,0,1969648,0,0,0,0,0,0,0
1772265131210,0,0,1968752,0,0,0,0,0,0,0
1772265132067,0,0,1968928,0,0,4,0,0,4,0
1772265132929,0,0,1981284,0,0,28,0,0,28,7320
1772265133614,0,0,2018996,0,0,1,0,0,1,8651
1772265134444,0,0,2020284,0,0,1,0,0,1,0
1772265135340,0,0,2019964,0,0,0,0,0,0,0
1772265136212,0,0,2021300,0,0,4,0,0,4,0
1772265137076,0,0,2021232,0,0,0,0,0,0,0
1772265137963,0,0,2020212,0,0,0,0,0,0,0
1772265138805,0,0,1980196,0,0,1590,0,0,2391,0
1772265139440,0,0,1943688,0,0,12220,0,0,11421,0
1772265140092,0,0,1980932,0,0,408,0,0,407,0
1772265140859,0,0,1977656,0,0,162,0,0,176,0
1772265141572,0,0,1967264,0,0,530,0,0,612,0
1772265142316,0,0,1964564,0,0,237,0,0,137,0
1772265143027,0,0,1964728,0,0,29,0,0,30,0
1772265143743,0,0,1981876,0,0,11,0,0,8,0
1772265144508,0,0,1862608,0,0,16128,0,0,18301,0
1772265145198,0,0,1895008,0,0,2951,0,0,772,0
1772265145900,0,0,1903208,0,0,169,0,0,168,0
1772265146738,0,0,1903252,0,0,218,0,0,221,0
1772265147555,0,0,1896388,0,0,99,0,0,96,0
1772265148357,0,0,1919660,0,0,134,0,0,134,9678
1772265149069,0,0,1933312,0,0,2,0,0,2,1009
1772265149853,0,0,1924184,0,0,124,0,0,107,0
1772265150509,0,0,1955216,0,0,85,0,0,85,0
1772265151151,0,0,2011552,0,0,8,0,0,8,16604
1772265151831,0,0,2043048,0,0,8,0,0,8,7943
1772265152597,0,0,2043040,0,0,3,0,0,3,0
1772265153364,0,0,2041136,0,0,0,0,0,0,0
1772265154139,0,0,2043648,0,0,0,0,0,0,0
1772265154917,0,0,1951152,0,0,9171,0,0,12218,0
1772265155604,0,0,1939532,0,0,3372,0,0,325,0
1772265156356,0,0,1981484,0,0,451,0,0,424,12120
1772265157044,0,0,2015016,0,0,21,0,0,24,8569
1772265157818,0,0,2015696,0,0,40,0,0,224,0
1772265158572,0,0,1995240,0,0,3667,0,0,3677,0
1772265159215,0,0,1970432,0,0,6888,0,0,6702,1463
1772265159912,0,0,1975436,0,0,145,0,0,142,0
1772265160669,0,0,1909500,0,0,21255,0,0,21257,254
1772265161341,0,0,1947800,0,0,350,0,0,412,0
1772265162071,0,0,1939692,0,0,168,0,0,99,0
1772265162823,0,0,1957652,0,0,888,0,0,888,0
1772265163542,0,0,1949828,0,0,71,0,0,77,0
1772265164287,0,0,1948748,0,0,25,0,0,22,0
1772265165022,0,0,1948192,0,0,52,0,0,49,0
1772265165821,0,0,1944816,0,0,261,0,0,260,0
1772265166575,0,0,1944776,0,0,19,0,0,19,0
1772265167284,0,0,1944408,0,0,18,0,0,17,0
1772265168076,0,0,1943832,0,0,11,0,0,11,0
1772265168831,0,0,1943016,0,0,88,0,0,108,0
1772265169594,0,0,1953052,0,0,33,0,0,13,6988
1772265170326,0,0,1986224,0,0,12,0,0,13,8201
1772265171051,0,0,1939328,0,0,83,0,0,81,0
1772265171684,0,0,1935608,0,0,55,0,0,148,0
1772265172352,0,0,1969464,0,0,306,0,0,212,0
1772265173012,0,0,1968680,0,0,211,0,0,209,0
1772265173681,0,0,1967308,0,0,1,0,0,1,0
1772265174357,0,0,1995596,0,0,0,0,0,0,0
1772265175031,0,0,1993928,0,0,1,0,0,1,0
1772265175700,0,0,1993660,0,0,2,0,0,10,0
1772265176348,0,0,1958308,0,0,1094,0,0,1110,0
1772265177001,0,0,1948576,0,0,101,0,0,77,0
1772265177695,0,0,1987388,0,0,37,0,0,39,0
1772265178498,0,0,1987444,0,0,19,0,0,17,0
1772265179279,0,0,1986692,0,0,2,0,0,1,0
1772265180042,0,0,1983908,0,0,2,0,0,3,0
1772265180778,0,0,1982680,0,0,14,0,0,13,0
1772265181493,0,0,1944612,0,0,1932,0,0,3053,0
1772265182150,0,0,1899300,0,0,10684,0,0,9516,0
1772265182813,0,0,1932880,0,0,97,0,0,117,0
1772265183594,0,0,1930532,0,0,50,0,0,29,0
1772265184436,0,0,1931296,0,0,2,0,0,2,0
1772265185216,0,0,1926376,0,0,4,0,0,4,0
1772265186072,0,0,1925488,0,0,20,0,0,20,0
1772265186888,0,0,1904920,0,0,29,0,0,43,0
1772265187496,0,0,1972132,0,0,158,0,0,127,6014
1772265188161,0,0,2014252,0,0,135,0,0,134,3528
1772265188843,0,0,2066712,0,0,10,0,0,10,18845
1772265189518,0,0,2079164,0,0,32,0,0,36,3142
1772265190281,0,0,2070732,0,0,88,0,0,74,0
1772265191052,0,0,2063396,0,0,3,0,0,3,0
1772265191792,0,0,2062356,0,0,2,0,0,2,0
1772265192543,0,0,1994476,0,0,7686,0,0,9480,0
1772265193294,0,0,1972520,0,0,3176,0,0,1372,0
1772265193947,0,0,1981432,0,0,16,0,0,15,0
1772265194816,0,0,1981748,0,0,2,0,0,2,0
1772265195667,0,0,1978632,0,0,2,0,0,1,0
1772265196557,0,0,2009664,0,0,0,0,0,0,12155
1772265197374,0,0,2021952,0,0,1,0,0,0,1228
1772265198192,0,0,1982952,0,0,120,0,0,108,0
1772265198854,0,0,2020228,0,0,430,0,0,427,0
1772265199620,0,0,2018844,0,0,2,0,0,2,0
1772265200411,0,0,2019312,0,0,6,0,0,5,0
1772265201140,0,0,2015124,0,0,4,0,0,4,0
1772265201876,0,0,2014544,0,0,0,0,0,0,0
1772265202657,0,0,2013956,0,0,1,0,0,1,0
1772265203395,0,0,2004368,0,0,401,0,0,345,0
1772265204046,0,0,2000672,0,0,8,0,0,6,0
1772265204688,0,0,2015832,0,0,14,0,0,5,0
1772265205333,0,0,2015504,0,0,1,0,0,1,0
1772265205990,0,0,2014912,0,0,0,0,0,0,0
1772265206647,0,0,2023924,0,0,8,0,0,8,0
1772265207282,0,0,2053072,0,0,0,0,0,0,15851
1772265207935,0,0,2082252,0,0,0,0,0,0,8841
1772265208611,0,0,2015088,0,0,2829,0,0,2894,0
1772265209285,0,0,2003472,0,0,126,0,0,56,0
1772265210013,0,0,2038008,0,0,2100,0,0,2088,0
1772265210874,0,0,2037712,0,0,6,0,0,6,0
1772265211687,0,0,2042172,0,0,20,0,0,20,0
1772265212452,0,0,2038056,0,0,1391,0,0,1485,0
1772265213165,0,0,2031924,0,0,196,0,0,5,0
1772265213929,0,0,1960684,0,0,9678,0,0,9995,0
1772265214624,0,0,1959608,0,0,676,0,0,408,0
1772265215360,0,0,1994560,0,0,463,0,0,420,0
1772265216116,0,0,1992828,0,0,45,0,0,36,0
1772265216843,0,0,1990336,0,0,262,0,0,266,0
1772265217632,0,0,1986000,0,0,30,0,0,28,0
1772265218445,0,0,1985256,0,0,28,0,0,26,0
1772265219209,0,0,1995856,0,0,239,0,0,241,0
1772265219999,0,0,1998896,0,0,20,0,0,18,0
1772265220819,0,0,1997760,0,0,7,0,0,27,0
1772265221541,0,0,1996332,0,0,40,0,0,22,0
1772265222303,0,0,1996204,0,0,4,0,0,2,0
1772265223072,0,0,1992316,0,0,23,0,0,23,2907
1772265223778,0,0,2039256,0,0,20,0,0,20,10006
1772265224562,0,0,2038476,0,0,2,0,0,2,0
1772265225324,0,0,2038388,0,0,40,0,0,40,0
1772265226152,0,0,2038864,0,0,1,0,0,2,0
1772265226957,0,0,2037856,0,0,6,0,0,6,0
1772265227741,0,0,2037092,0,0,4,0,0,3,0
1772265228533,0,0,2037344,0,0,3,0,0,3,0
1772265229361,0,0,1989144,0,0,111,0,0,107,0
1772265230050,0,0,2073396,0,0,71,0,0,65,2714
1772265230793,0,0,2094224,0,0,3052,0,0,3050,0
1772265231493,0,0,2119628,0,0,333,0,0,333,0
1772265232297,0,0,2116648,0,0,22,0,0,22,0
1772265233085,0,0,2101724,0,0,1,0,0,1,0
1772265233883,0,0,2099520,0,0,54,0,0,54,0
1772265234659,0,0,2098704,0,0,4400,0,0,6674,0
1772265235315,0,0,2008680,0,0,4457,0,0,2176,0
1772265235974,0,0,2036284,0,0,32,0,0,27,0
1772265236807,0,0,2037068,0,0,13,0,0,10,0
1772265237639,0,0,2037240,0,0,45,0,0,13,0
1772265238328,0,0,2028552,0,0,18,0,0,13,693
1772265239024,0,0,2083352,0,0,3,0,0,3,14555
1772265239813,0,0,2051048,0,0,1,0,0,504,0
1772265240539,0,0,2091844,0,0,2483,0,0,1980,0
1772265241384,0,0,2090364,0,0,34,0,0,210,0
1772265242215,0,0,2105396,0,0,443,0,0,267,0
1772265243035,0,0,2105656,0,0,3,0,0,3,0
1772265243889,0,0,2105804,0,0,1,0,0,1,0
1772265244745,0,0,2106804,0,0,0,0,0,0,0
1772265245581,0,0,2002148,0,0,12438,0,0,12451,0
1772265246243,0,0,2031416,0,0,174,0,0,195,0
1772265246912,0,0,2032428,0,0,701,0,0,664,0
1772265247621,0,0,2026116,0,0,103,0,0,103,0
1772265248351,0,0,2022948,0,0,287,0,0,291,0
1772265249055,0,0,2016596,0,0,48,0,0,44,0
1772265249843,0,0,2014212,0,0,67,0,0,67,0
1772265250595,0,0,2014356,0,0,123,0,0,124,0
1772265251450,0,0,2013464,0,0,17,0,0,18,0
1772265252236,0,0,2011620,0,0,19,0,0,29,0
1772265253048,0,0,2011452,0,0,35,0,0,50,0
1772265253869,0,0,2010408,0,0,66,0,0,39,0
1772265254671,0,0,2018116,0,0,48,0,0,50,5187
1772265255418,0,0,2054156,0,0,18,0,0,16,7555
1772265256239,0,0,2056552,0,0,14,0,0,16,0
1772265257020,0,0,2054440,0,0,5,0,0,3,0
1772265257822,0,0,2053736,0,0,19,0,0,19,0
1772265258666,0,0,2049072,0,0,2192,0,0,2470,0
1772265259340,0,0,2023408,0,0,8443,0,0,8514,2520
1772265260017,0,0,2033364,0,0,1204,0,0,856,0
1772265260788,0,0,1984916,0,0,145,0,0,138,0
1772265261479,0,0,1992424,0,0,35,0,0,34,0
1772265262151,0,0,2040308,0,0,1013,0,0,1013,0
1772265262837,0,0,2040036,0,0,1,0,0,1,0
1772265263505,0,0,2040256,0,0,0,0,0,0,0
1772265264210,0,0,2034788,0,0,0,0,0,0,0
1772265264903,0,0,2034320,0,0,0,0,0,0,0
1772265265577,0,0,2034968,0,0,3,0,0,3,0
1772265266235,0,0,1985800,0,0,16516,0,0,17091,753
1772265266915,0,0,1930548,0,0,12659,0,0,12072,0
1772265267537,0,0,1968328,0,0,51,0,0,87,0
1772265268312,0,0,1969868,0,0,86,0,0,55,0
1772265269069,0,0,1964464,0,0,27,0,0,26,0
1772265269838,0,0,1963264,0,0,93,0,0,104,0
1772265270613,0,0,1962964,0,0,85,0,0,69,0
1772265271308,0,0,1964232,0,0,190,0,0,188,4088
1772265271993,0,0,1984168,0,0,355,0,0,340,12155
1772265272668,0,0,2021988,0,0,244,0,0,243,0
1772265273387,0,0,2018624,0,0,194,0,0,195,0
1772265274100,0,0,2017112,0,0,58,0,0,54,0
1772265274876,0,0,2013428,0,0,3645,0,0,3971,0
1772265275541,0,0,2008644,0,0,1965,0,0,1638,0
1772265276350,0,0,1999616,0,0,9,0,0,9,0
1772265277101,0,0,1912772,0,0,10059,0,0,10061,0
1772265277762,0,0,1918608,0,0,321,0,0,332,731
1772265278421,0,0,1988392,0,0,138,0,0,116,20386
1772265279091,0,0,2000492,0,0,71,0,0,71,1865
1772265279874,0,0,2002156,0,0,331,0,0,330,0
1772265280570,0,0,2007092,0,0,3,0,0,3,0
1772265281376,0,0,2008208,0,0,9,0,0,10,0
1772265282154,0,0,1933152,0,0,6844,0,0,7891,0
1772265282835,0,0,1905464,0,0,3732,0,0,2793,0
1772265283561,0,0,1913824,0,0,3154,0,0,3063,0
1772265284302,0,0,1937120,0,0,314,0,0,295,0
1772265285175,0,0,1934444,0,0,16,0,0,16,0
1772265286046,0,0,1935420,0,0,15,0,0,15,0
1772265286946,0,0,1933684,0,0,9,0,0,9,0
1772265287811,0,0,1933464,0,0,0,0,0,0,0
1772265288689,0,0,1934640,0,0,0,0,0,0,0
1772265289591,0,0,1933180,0,0,0,0,0,0,0
1772265290489,0,0,1932728,0,0,0,0,0,0,0
1772265291390,0,0,1946884,0,0,1,0,0,1,7079
1772265292176,0,0,1985240,0,0,2,0,0,2,7945
1772265293055,0,0,1984516,0,0,1,0,0,1,0
1772265293897,0,0,2043212,0,0,0,0,0,0,0
1772265294790,0,0,2043368,0,0,0,0,0,0,0
1772265295681,0,0,2043376,0,0,3,0,0,3,0
1772265296583,0,0,2042652,0,0,0,0,0,0,0
1772265297450,0,0,2049004,0,0,7862,0,0,10622,0
1772265298169,0,0,1970108,0,0,10188,0,0,7520,4439
1772265298902,0,0,2017080,0,0,359,0,0,226,0
1772265299671,0,0,2020064,0,0,1,0,0,1,0
1772265300516,0,0,2017256,0,0,45,0,0,45,0
1772265301278,0,0,2015528,0,0,58,0,0,66,0
1772265302023,0,0,2015748,0,0,13,0,0,5,0
1772265302852,0,0,2010072,0,0,203,0,0,218,0
1772265303499,0,0,2066584,0,0,162,0,0,93,1431
1772265304237,0,0,2104480,0,0,110,0,0,110,0
1772265305007,0,0,2100888,0,0,18,0,0,11,0
1772265305735,0,0,2101636,0,0,491,0,0,517,0
1772265306422,0,0,2090576,0,0,155,0,0,110,1824
1772265307137,0,0,2118928,0,0,1,0,0,0,12404
1772265307863,0,0,2153264,0,0,0,0,0,0,10734
1772265308598,0,0,2103944,0,0,350,0,0,349,0
1772265309290,0,0,2126040,0,0,42,0,0,21,0
1772265310048,0,0,2128692,0,0,3,0,0,3,0
1772265310849,0,0,2125628,0,0,2,0,0,2,0
1772265311670,0,0,2120996,0,0,17,0,0,16,0
1772265312502,0,0,2120984,0,0,6,0,0,6,0
1772265313367,0,0,2080552,0,0,1559,0,0,2791,0
1772265314022,0,0,2030332,0,0,12049,0,0,10820,0
1772265314682,0,0,2058296,0,0,237,0,0,234,0
1772265315444,0,0,2068404,0,0,47,0,0,47,0
1772265316144,0,0,2067724,0,0,119,0,0,119,0
1772265316899,0,0,2083380,0,0,72,0,0,71,0
1772265317617,0,0,2083360,0,0,71,0,0,70,0
1772265318334,0,0,2082080,0,0,42,0,0,44,0
1772265319078,0,0,2033552,0,0,10734,0,0,12132,0
1772265319766,0,0,1984964,0,0,9131,0,0,7730,0
1772265320410,0,0,2036624,0,0,152,0,0,145,18449
1772265321125,0,0,2050240,0,0,221,0,0,222,1672
1772265321982,0,0,2044832,0,0,38,0,0,37,0
1772265322858,0,0,2058640,0,0,1,0,0,1,0
1772265323736,0,0,2058660,0,0,0,0,0,0,0
1772265324553,0,0,2021600,0,0,171,0,0,144,0
1772265325235,0,0,2021584,0,0,351,0,0,359,0
1772265325924,0,0,2078408,0,0,9,0,0,1,18344
1772265326615,0,0,2102064,0,0,2,0,0,2,6109
1772265327385,0,0,2109464,0,0,2,0,0,2,0
1772265328154,0,0,2109648,0,0,1,0,0,1,0
1772265328906,0,0,2109236,0,0,1,0,0,1,0
1772265329676,0,0,2017532,0,0,9439,0,0,11609,0
1772265330406,0,0,2009864,0,0,3523,0,0,1334,0
1772265331115,0,0,2023372,0,0,36,0,0,29,0
1772265331938,0,0,2024416,0,0,5,0,0,5,0
1772265332820,0,0,2030524,0,0,8,0,0,8,0
1772265333574,0,0,2054732,0,0,6,0,0,4,9182
1772265334260,0,0,2098832,0,0,0,0,0,0,14078
1772265335023,0,0,2052908,0,0,13932,0,0,14812,0
1772265335685,0,0,1982380,0,0,9228,0,0,8353,294
1772265336404,0,0,2021916,0,0,159,0,0,155,0
1772265337153,0,0,2016276,0,0,107,0,0,112,0
1772265337876,0,0,2013284,0,0,144,0,0,138,0
1772265338576,0,0,2027472,0,0,33,0,0,32,0
1772265339308,0,0,2027124,0,0,26,0,0,29,0
1772265340084,0,0,2033292,0,0,85,0,0,173,0
1772265340753,0,0,2011448,0,0,148,0,0,54,0
1772265341421,0,0,2048748,0,0,297,0,0,311,0
1772265342038,0,0,2046416,0,0,98,0,0,156,0
1772265342684,0,0,2043620,0,0,125,0,0,53,0
1772265343361,0,0,2039156,0,0,5,0,0,48,0
1772265344015,0,0,2037612,0,0,61,0,0,18,0
1772265344651,0,0,2074076,0,0,1,0,0,1,12913
1772265345305,0,0,2062712,0,0,0,0,0,0,0
1772265346021,0,0,2080796,0,0,18,0,0,11,14
1772265346689,0,0,2121864,0,0,10,0,0,11,3195
1772265347370,0,0,2171932,0,0,3,0,0,1,19465
1772265348045,0,0,2185396,0,0,1,0,0,1,2726
1772265348844,0,0,2171424,0,0,1,0,0,1,0
1772265349669,0,0,2171696,0,0,0,0,0,0,0
1772265350474,0,0,2172676,0,0,6,0,0,7,0
1772265351230,0,0,2091216,0,0,5177,0,0,5159,0
1772265351902,0,0,2086864,0,0,84,0,0,76,0
1772265352606,0,0,2106728,0,0,2117,0,0,2111,0
1772265353441,0,0,2105888,0,0,3,0,0,3,0
1772265354237,0,0,2096188,0,0,51,0,0,52,0
1772265354971,0,0,2096880,0,0,4,0,0,2,0
1772265355782,0,0,2097116,0,0,9,0,0,11,0
1772265356558,0,0,2005804,0,0,21058,0,0,21094,0
1772265357223,0,0,2001540,0,0,224,0,0,247,0
1772265357917,0,0,2039644,0,0,280,0,0,218,0
1772265358719,0,0,2037980,0,0,197,0,0,197,0
1772265359442,0,0,2031096,0,0,55,0,0,50,0
1772265360192,0,0,2031068,0,0,30,0,0,29,0
1772265360916,0,0,2031360,0,0,46,0,0,39,0
1772265361620,0,0,2022468,0,0,319,0,0,532,0
1772265362311,0,0,1988472,0,0,330,0,0,81,26
1772265362955,0,0,1992064,0,0,43,0,0,32,0
1772265363606,0,0,2000816,0,0,25,0,0,22,0
1772265364349,0,0,1999628,0,0,11,0,0,12,0
1772265365064,0,0,2006136,0,0,9,0,0,9,0
1772265365818,0,0,2034956,0,0,7,0,0,6,12416
1772265366487,0,0,2072156,0,0,60,0,0,60,7842
1772265367194,0,0,2070948,0,0,10,0,0,10,0
1772265367933,0,0,2081636,0,0,12,0,0,11,0
1772265368712,0,0,2079264,0,0,41,0,0,43,0
1772265369443,0,0,2078988,0,0,11,0,0,9,0
1772265370197,0,0,2078996,0,0,8,0,0,9,0
1772265370923,0,0,2079648,0,0,38,0,0,41,0
1772265371714,0,0,2078636,0,0,16,0,0,12,0
1772265372437,0,0,2009024,0,0,8961,0,0,8968,0
1772265373067,0,0,2007328,0,0,496,0,0,594,0
1772265373754,0,0,2096996,0,0,2078,0,0,1972,10531
1772265374481,0,0,2081500,0,0,2155,0,0,2188,0
1772265375277,0,0,2082088,0,0,91,0,0,52,0
1772265376026,0,0,2081308,0,0,10,0,0,39,0
1772265376854,0,0,2082112,0,0,85,0,0,55,0
1772265377729,0,0,2082088,0,0,10,0,0,10,0
1772265378603,0,0,2081444,0,0,0,0,0,0,0
1772265379482,0,0,2082084,0,0,83,0,0,83,0
1772265380339,0,0,2080920,0,0,0,0,0,0,0
1772265381206,0,0,2082108,0,0,2,0,0,2,0
1772265382089,0,0,2081560,0,0,0,0,0,0,0
1772265382964,0,0,2080752,0,0,0,0,0,0,0
1772265383845,0,0,2080664,0,0,6,0,0,6,0
1772265384680,0,0,2080100,0,0,0,0,0,0,0
1772265385520,0,0,2055732,0,0,9512,0,0,10204,4100
1772265386191,0,0,2054776,0,0,3682,0,0,3026,38
1772265386937,0,0,2054168,0,0,41,0,0,5,0
1772265387808,0,0,2054552,0,0,4,0,0,4,0
1772265388707,0,0,2054100,0,0,1,0,0,1,0
1772265389559,0,0,2052380,0,0,396,0,0,478,0
1772265390373,0,0,2050512,0,0,83,0,0,1,0
1772265391249,0,0,2052052,0,0,0,0,0,0,0
1772265392103,0,0,2050552,0,0,0,0,0,4,0
1772265392953,0,0,2037476,0,0,2251,0,0,2222,0
1772265393604,0,0,2066908,0,0,163,0,0,162,0
1772265394326,0,0,2077744,0,0,15,0,0,15,0
1772265395116,0,0,2078384,0,0,107,0,0,105,0
1772265395854,0,0,2074024,0,0,6,0,0,6,0
1772265396641,0,0,2072416,0,0,10,0,0,11,0
1772265397368,0,0,2073340,0,0,6,0,0,16,0
1772265398143,0,0,2071872,0,0,18,0,0,7,0
1772265398984,0,0,2072284,0,0,4,0,0,0,0
1772265399748,0,0,2072024,0,0,0,0,0,0,0
1772265400565,0,0,2050764,0,0,0,0,0,0,0
1772265401334,0,0,2047292,0,0,727,0,0,534,1836
1772265402040,0,0,1991604,0,0,1153,0,0,792,17390
1772265402716,0,0,1925760,292,209,103,0,0,84,3180
1772265403485,0,0,1948104,0,0,11238,0,0,11139,3905
1772265404160,0,0,1947964,0,0,167,0,0,164,0
1772265404814,0,0,1988740,0,0,465,0,0,422,0
1772265405559,0,0,1990088,0,0,69,0,0,70,0
1772265406339,0,0,1985940,0,0,294,0,0,365,0
1772265407063,0,0,1985028,0,0,120,0,0,56,0
1772265407869,0,0,1981580,0,0,21,0,0,11,0
1772265408681,0,0,1980548,0,0,72,0,0,72,0
1772265409486,0,0,1981876,0,0,11,0,0,11,0
1772265410265,0,0,1981876,0,0,18,0,0,20,0
1772265411041,0,0,1980896,0,0,10,0,0,9,0
1772265411869,0,0,1980788,0,0,6,0,0,5,0
1772265412693,0,0,1980452,0,0,35,0,0,36,0
1772265413525,0,0,1943172,0,0,37,0,0,71,391
1772265414175,0,0,1952040,0,0,82,0,0,34,0
1772265414852,0,0,1982056,0,0,1183,0,0,1416,0
1772265415468,0,0,1991704,0,0,1895,0,0,1662,0
1772265416158,0,0,1992808,0,0,1,0,0,1,0
1772265416803,0,0,1987520,0,0,0,0,0,0,0
1772265417491,0,0,1962124,0,0,6005,0,0,6403,0
1772265418094,0,0,1964720,0,0,5614,0,0,5967,283
1772265418699,0,0,1993272,0,0,1194,0,0,1162,0
1772265419334,0,0,1992496,0,0,13,0,0,11,0
1772265419951,0,0,1991840,0,0,0,0,0,0,0
1772265420567,0,0,1992144,0,0,8,0,0,8,0
1772265421185,0,0,1992680,0,0,8,0,0,8,0
1772265421781,0,0,1991536,0,0,0,0,0,0,0
1772265422397,0,0,1989516,0,0,0,0,0,0,0
1772265423073,0,0,1989372,0,0,0,0,0,0,0
1772265423713,0,0,1977888,0,0,2,0,0,1,8
1772265424431,0,0,1945184,0,0,6818,0,0,6891,0
1772265425102,0,0,1980612,0,0,184,0,0,111,0
1772265425871,0,0,1978312,0,0,58,0,0,58,0
1772265426634,0,0,1973448,0,0,88,0,0,88,0
1772265427358,0,0,1866144,0,0,3961,0,0,3910,2903
1772265428062,0,0,1858724,0,0,1808,0,0,1706,1075
1772265428737,0,0,1812792,0,0,1330,0,0,1670,11797
1772265429445,0,0,1821244,0,0,1024,0,0,720,14642
1772265430194,0,0,1819528,0,0,2,0,0,2,0
1772265431017,0,0,1818896,0,0,28,0,0,30,0
1772265431880,0,0,1819652,0,0,2,0,0,0,0
1772265432693,0,0,1820296,0,0,0,0,0,0,0
1772265433536,0,0,1820076,0,0,8,0,0,8,0
1772265434390,0,0,1817884,0,0,760,0,0,759,0
1772265435232,0,0,1817560,0,0,1,0,0,1,0
1772265435982,0,0,1855692,0,0,574,0,0,555,756
1772265436718,0,0,1851352,0,0,40,0,0,38,0
1772265437538,0,0,1853728,0,0,1,0,0,1,0
1772265438289,0,0,1853732,0,0,1,0,0,1,0
1772265439091,0,0,1851508,0,0,6,0,0,7,0
1772265439844,0,0,1851484,0,0,10,0,0,10,0
1772265440592,0,0,1872920,0,0,12,0,0,11,0
1772265441372,0,0,1873152,0,0,2,0,0,1,0
1772265442134,0,0,1872276,0,0,4,0,0,4,0
1772265442897,0,0,1872052,0,0,1,0,0,1,0
1772265443658,0,0,1869876,0,0,27,0,0,27,0
1772265444434,0,0,1852824,0,0,8634,0,0,8980,0
1772265445208,0,0,1741728,0,0,2081,0,0,1718,0
1772265445839,0,0,1767144,0,0,99,0,0,86,0
1772265446671,0,0,1766216,0,0,22,0,0,22,0
1772265447515,0,0,1760496,0,0,14,0,0,6,0
1772265448410,0,0,1761020,0,0,1,0,0,1,0
1772265449299,0,0,1760296,0,0,35,0,0,33,0
1772265450180,0,0,1760388,0,0,0,0,0,0,0
1772265451021,0,0,1758800,0,0,0,0,0,0,0
1772265451924,0,0,1758384,0,0,0,0,0,0,0
1772265452829,0,0,1758468,0,0,0,0,0,0,0
1772265453715,0,0,1770236,0,0,7,0,0,7,7343
1772265454532,0,0,1810012,0,0,210,0,0,2,16120
1772265455323,0,0,1767104,0,0,11467,0,0,11664,8031
1772265456039,0,0,1756444,0,0,832,0,0,614,0
1772265456778,0,0,1769016,0,0,373,0,0,314,0
1772265457545,0,0,1767688,0,0,94,0,0,96,0
1772265458298,0,0,1772556,0,0,183,0,0,178,0
1772265459028,0,0,1770304,0,0,38,0,0,35,0
1772265459794,0,0,1771400,0,0,184,0,0,182,0
1772265460536,0,0,1770108,0,0,21,0,0,21,0
1772265461263,0,0,1758644,0,0,4268,0,0,4293,0
1772265461978,0,0,1779316,0,0,41,0,0,17,0
1772265462735,0,0,1781432,0,0,5,0,0,4,0
1772265463513,0,0,1780300,0,0,3,0,0,3,0
1772265464227,0,0,1780076,0,0,2,0,0,3,0
1772265464909,0,0,1818696,0,0,46,0,0,45,15404
1772265465587,0,0,1802852,0,0,282,0,0,234,2071
1772265466234,0,0,1812020,0,0,11,0,0,8,0
1772265466901,0,0,1848520,0,0,298,0,0,298,0
1772265467571,0,0,1844404,0,0,208,0,0,208,0
1772265468225,0,0,1845088,0,0,1,0,0,1,0
1772265468894,0,0,1841444,0,0,0,0,0,0,0
1772265469529,0,0,1839196,0,0,4,0,0,4,0
1772265470191,0,0,1838416,0,0,0,0,0,0,0
1772265470868,0,0,1837736,0,0,0,0,0,0,0
1772265471521,0,0,1837744,0,0,0,0,0,0,0
1772265472184,0,0,1836972,0,0,1,0,0,1,0
1772265472889,0,0,1835768,0,0,0,0,0,0,0
1772265473567,0,0,1836408,0,0,0,0,0,0,0
1772265474200,0,0,1834428,0,0,0,0,0,0,0
1772265474882,0,0,1826668,0,0,4070,0,0,4072,5138
1772265475482,0,0,1840560,0,0,128,0,0,257,3154
1772265476198,0,0,1776316,0,0,15613,0,0,15588,0
1772265476979,0,0,1784288,0,0,408,0,0,295,0
1772265477668,0,0,1849124,0,0,211,0,0,202,20230
1772265478410,0,0,1876180,0,0,104,0,0,97,6027
1772265479278,0,0,1871792,0,0,5,0,0,4,0
1772265480172,0,0,1846480,0,0,913,0,0,1037,0
1772265481023,0,0,1838440,0,0,1479,0,0,1379,0
1772265481874,0,0,1580784,0,0,359,0,0,283,0
1772265482738,0,0,1578792,0,0,3,0,0,1,0
1772265483632,0,0,1577336,0,0,1,0,0,38,0
1772265484468,0,0,1576120,0,0,256,0,0,178,0
1772265485354,0,0,1574360,0,0,47,0,0,45,0
1772265486232,0,0,1626816,0,0,6170,0,0,7447,0
1772265486910,0,0,1468448,0,0,13568,0,0,12571,0
1772265487616,0,0,1528856,0,0,1706,0,0,2075,0
1772265488321,0,0,1550636,0,0,1462,0,0,898,0
1772265489092,0,0,1547640,0,0,1,0,0,1,0
1772265489839,0,0,1532368,0,0,369,0,0,364,0
1772265490571,0,0,1541528,0,0,0,0,0,0,0
1772265491400,0,0,1541136,0,0,88,0,0,78,0
