ts,some_delta,full_delta,mem_available,pgscan_direct,pgsteal_direct,pgmajfault,workingset_refault,allocstall,pswpin,pswpout,source_file,future_1s_some,future_1s_full,some_sum_2,pgscan_sum_2,pgmaj_sum_2,some_sum_6,pgscan_sum_6,pgmaj_sum_6,some_sum_10,pgscan_sum_10,pgmaj_sum_10,diff_some,diff_pgscan,mem_drop,some_std_6,pgscan_std_6
1772270834971,58,0,1964200,0,0,8,7,0,7,0,psi_data_20260228_173302.csv,138.0,0.0,64.0,0.0,9.0,130.0,0.0,25.0,313.0,0.0,102.0,52.0,0.0,41924.0,20.558858733163067,0.0
1772270835065,58,0,1901952,0,0,8,7,0,7,0,psi_data_20260228_173302.csv,169.0,0.0,116.0,0.0,16.0,154.0,0.0,28.0,274.0,0.0,48.0,0.0,0.0,-62248.0,25.24017972221955,0.0
1772270835866,80,0,1960220,0,0,37,37,0,36,0,psi_data_20260228_173302.csv,116.0,0.0,138.0,0.0,45.0,221.0,0.0,60.0,328.0,0.0,80.0,22.0,0.0,58268.0,32.33831585610714,0.0
1772270835997,89,0,1933876,0,0,37,37,0,38,0,psi_data_20260228_173302.csv,51.0,0.0,169.0,0.0,74.0,297.0,0.0,92.0,391.0,0.0,112.0,9.0,0.0,-26344.0,35.83155042336308,0.0
1772270836721,27,0,1979396,0,0,4,3,0,4,0,psi_data_20260228_173302.csv,30.0,0.0,116.0,0.0,41.0,318.0,0.0,95.0,384.0,0.0,111.0,-62.0,0.0,45520.0,31.496031587198807,0.0
1772270836878,24,0,1942192,0,0,4,4,0,2,0,psi_data_20260228_173302.csv,6.0,0.0,51.0,0.0,8.0,336.0,0.0,98.0,374.0,0.0,110.0,-3.0,0.0,-37204.0,26.600751976996172,0.0
1772270837610,6,0,1977352,0,0,0,1,0,0,0,psi_data_20260228_173302.csv,0.0,0.0,30.0,0.0,4.0,284.0,0.0,90.0,367.0,0.0,105.0,-18.0,0.0,35160.0,33.41656284552306,0.0
1772270837720,0,0,1944564,0,0,0,0,0,0,0,psi_data_20260228_173302.csv,0.0,0.0,6.0,0.0,0.0,226.0,0.0,82.0,354.0,0.0,100.0,-6.0,0.0,-32788.0,37.813577884264085,0.0
1772270838487,0,0,1976620,0,0,0,0,0,2,0,psi_data_20260228_173302.csv,4.0,0.0,0.0,0.0,0.0,146.0,0.0,45.0,348.0,0.0,99.0,0.0,0.0,32056.0,33.79151775830754,0.0
1772270838584,0,0,1941336,0,0,0,0,0,2,0,psi_data_20260228_173302.csv,8.0,0.0,0.0,0.0,0.0,57.0,0.0,8.0,342.0,0.0,98.0,0.0,0.0,-35284.0,12.645157402900727,0.0
1772270839424,4,0,1932160,0,0,2,2,0,0,0,psi_data_20260228_173302.csv,15.0,0.0,4.0,0.0,2.0,34.0,0.0,6.0,288.0,0.0,92.0,4.0,0.0,-9176.0,9.330952384992933,0.0
1772270839317,4,0,1977368,0,0,2,2,0,0,0,psi_data_20260228_173302.csv,22.0,0.0,8.0,0.0,4.0,14.0,0.0,4.0,234.0,0.0,86.0,0.0,0.0,45208.0,2.6583213521285054,0.0
1772270840229,11,0,1969272,0,0,2,1,0,3,0,psi_data_20260228_173302.csv,14.0,0.0,15.0,0.0,4.0,19.0,0.0,6.0,165.0,0.0,51.0,7.0,0.0,-8096.0,4.3089061733969185,0.0
1772270840195,11,0,1971976,0,0,2,1,0,3,0,psi_data_20260228_173302.csv,6.0,0.0,22.0,0.0,4.0,30.0,0.0,8.0,87.0,0.0,16.0,0.0,0.0,2704.0,4.979960415944492,0.0
1772270841066,3,0,1969500,0,0,4,4,0,2,0,psi_data_20260228_173302.csv,3.0,0.0,14.0,0.0,6.0,33.0,0.0,12.0,63.0,0.0,16.0,-8.0,0.0,-2476.0,4.505552767901791,0.0
1772270841042,3,0,1970004,0,0,4,4,0,2,0,psi_data_20260228_173302.csv,0.0,0.0,6.0,0.0,8.0,36.0,0.0,16.0,42.0,0.0,16.0,0.0,0.0,504.0,3.898718474617132,0.0
1772270841930,0,0,1962280,0,0,0,0,0,0,0,psi_data_20260228_173302.csv,16.0,0.0,3.0,0.0,4.0,32.0,0.0,14.0,36.0,0.0,16.0,-3.0,0.0,-7724.0,4.589844486583724,0.0
1772270841915,0,0,1966252,0,0,0,0,0,0,0,psi_data_20260228_173302.csv,32.0,0.0,0.0,0.0,0.0,28.0,0.0,12.0,36.0,0.0,16.0,0.0,0.0,3972.0,5.085928864136659,0.0
1772270842757,16,0,1952292,0,0,1,1,0,1,0,psi_data_20260228_173302.csv,24.0,0.0,16.0,0.0,1.0,33.0,0.0,11.0,52.0,0.0,17.0,16.0,0.0,-13960.0,6.534524140620149,0.0
1772270842763,16,0,1918792,0,0,1,1,0,1,0,psi_data_20260228_173302.csv,16.0,0.0,32.0,0.0,2.0,38.0,0.0,10.0,68.0,0.0,18.0,0.0,0.0,-33500.0,7.607014684550695,0.0
1772270843634,8,0,1944568,0,0,2,2,0,2,0,psi_data_20260228_173302.csv,8.0,0.0,24.0,0.0,3.0,43.0,0.0,8.0,72.0,0.0,18.0,-8.0,0.0,25776.0,7.440878470377383,0.0
1772270843648,8,0,1911236,0,0,2,2,0,2,0,psi_data_20260228_173302.csv,0.0,0.0,16.0,0.0,4.0,48.0,0.0,6.0,76.0,0.0,18.0,0.0,0.0,-33332.0,7.155417929388523,0.0
1772270844441,0,0,1976436,0,0,0,0,0,0,0,psi_data_20260228_173302.csv,48.0,0.0,8.0,0.0,2.0,48.0,0.0,6.0,65.0,0.0,16.0,-8.0,0.0,65200.0,7.155417929388523,0.0
1772270844514,0,0,1906164,0,0,0,0,0,4,0,psi_data_20260228_173302.csv,97.0,0.0,0.0,0.0,0.0,48.0,0.0,6.0,54.0,0.0,14.0,0.0,0.0,-70272.0,7.155417929388523,0.0
1772270845295,48,0,1972200,0,0,7,6,0,7,0,psi_data_20260228_173302.csv,79.0,0.0,48.0,0.0,7.0,80.0,0.0,12.0,99.0,0.0,17.0,48.0,0.0,66036.0,18.00740604336444,0.0
1772270845376,49,0,1905984,0,0,7,6,0,3,0,psi_data_20260228_173302.csv,59.0,0.0,97.0,0.0,14.0,113.0,0.0,18.0,145.0,0.0,20.0,1.0,0.0,-66216.0,23.25869025569381,0.0
1772270846175,30,0,1971648,0,0,2,3,0,2,0,psi_data_20260228_173302.csv,42.0,0.0,79.0,0.0,9.0,135.0,0.0,18.0,175.0,0.0,22.0,-19.0,0.0,65664.0,22.94122938605176,0.0
1772270846242,29,0,1945168,0,0,2,3,0,2,0,psi_data_20260228_173302.csv,26.0,0.0,59.0,0.0,4.0,156.0,0.0,18.0,204.0,0.0,24.0,-1.0,0.0,-26480.0,21.863211240420718,0.0
1772270847056,13,0,1966052,0,0,2,2,0,2,0,psi_data_20260228_173302.csv,15.0,0.0,42.0,0.0,4.0,169.0,0.0,20.0,201.0,0.0,25.0,-16.0,0.0,20884.0,19.260495123693225,0.0
1772270847071,13,0,1966808,0,0,2,2,0,2,0,psi_data_20260228_173302.csv,4.0,0.0,26.0,0.0,4.0,182.0,0.0,22.0,198.0,0.0,26.0,0.0,0.0,756.0,15.895492204071425,0.0
1772270847955,2,0,1935872,0,0,0,0,0,0,0,psi_data_20260228_173302.csv,2.0,0.0,15.0,0.0,2.0,136.0,0.0,15.0,192.0,0.0,24.0,-11.0,0.0,-30936.0,16.74116699666133,0.0
1772270847863,2,0,1970176,0,0,0,0,0,0,0,psi_data_20260228_173302.csv,0.0,0.0,4.0,0.0,0.0,89.0,0.0,8.0,186.0,0.0,22.0,0.0,0.0,34304.0,12.38412986085492,0.0
1772270848755,0,0,1965440,0,0,0,0,0,0,0,psi_data_20260228_173302.csv,15.0,0.0,2.0,0.0,0.0,59.0,0.0,6.0,186.0,0.0,22.0,-2.0,0.0,-4736.0,11.01665432020012,0.0
1772270848787,0,0,1921540,0,0,0,0,0,1,0,psi_data_20260228_173302.csv,30.0,0.0,0.0,0.0,0.0,30.0,0.0,4.0,186.0,0.0,22.0,0.0,0.0,-43900.0,6.260990795742629,0.0
1772270849661,15,0,1933396,0,0,1,1,0,0,0,psi_data_20260228_173302.csv,18.0,0.0,15.0,0.0,1.0,32.0,0.0,3.0,153.0,0.0,16.0,15.0,0.0,11856.0,6.801960923955891,0.0
1772270849547,15,0,1967756,0,0,1,1,0,1,0,psi_data_20260228_173302.csv,6.0,0.0,30.0,0.0,2.0,34.0,0.0,2.0,119.0,0.0,10.0,0.0,0.0,34360.0,7.284687530087009,0.0
1772270850453,3,0,1961032,0,0,1,1,0,2,0,psi_data_20260228_173302.csv,14875.0,47.0,18.0,0.0,2.0,35.0,0.0,3.0,92.0,0.0,9.0,-12.0,0.0,-6724.0,7.194906004319746,0.0
1772270850477,3,0,1942844,0,0,1,1,0,2,0,psi_data_20260228_173302.csv,29744.0,94.0,6.0,0.0,2.0,36.0,0.0,4.0,66.0,0.0,8.0,0.0,0.0,-18188.0,7.099296144289292,0.0
1772270851322,14872,47,1889796,0,0,11215,11144,0,11153,0,psi_data_20260228_173302.csv,15328.0,47.0,14875.0,0.0,11216.0,14908.0,0.0,11219.0,14925.0,0.0,11221.0,14869.0,0.0,-53048.0,6068.532628788633,0.0
1772270851327,14872,47,1890804,0,0,11215,11144,0,11153,0,psi_data_20260228_173302.csv,915.0,0.0,29744.0,0.0,22430.0,29780.0,0.0,22434.0,29784.0,0.0,22434.0,0.0,0.0,1008.0,7675.222072791909,0.0
1772270852073,456,0,1875688,0,0,430,478,0,459,0,psi_data_20260228_173302.csv,632.0,7.0,15328.0,0.0,11645.0,30221.0,0.0,22863.0,30238.0,0.0,22864.0,-14416.0,0.0,-15116.0,7620.2730506637445,0.0
1772270852095,459,0,1849692,0,0,432,478,0,459,0,psi_data_20260228_173302.csv,349.0,14.0,915.0,0.0,862.0,30665.0,0.0,23294.0,30695.0,0.0,23296.0,3.0,0.0,-25996.0,7563.6988151745,0.0
1772270852845,173,7,1868156,0,0,107,100,0,101,0,psi_data_20260228_173302.csv,215.0,7.0,632.0,0.0,539.0,30835.0,0.0,23400.0,30868.0,0.0,23403.0,-286.0,0.0,18464.0,7541.022726836999,0.0
1772270852834,176,7,1868264,0,0,109,100,0,101,0,psi_data_20260228_173302.csv,78.0,0.0,349.0,0.0,216.0,31008.0,0.0,23508.0,31044.0,0.0,23512.0,3.0,0.0,108.0,7517.751605367489,0.0
1772270853611,39,0,1871752,0,0,9,9,0,8,0,psi_data_20260228_173302.csv,923.0,22.0,215.0,0.0,118.0,16175.0,0.0,12302.0,31068.0,0.0,23520.0,-137.0,0.0,3488.0,5967.450424316255,0.0
1772270853654,39,0,1852780,0,0,9,9,0,11,0,psi_data_20260228_173302.csv,1768.0,44.0,78.0,0.0,18.0,1342.0,0.0,1096.0,31092.0,0.0,23528.0,0.0,0.0,-18972.0,190.99912741263586,0.0
1772270854432,884,22,1866964,0,0,348,349,0,350,0,psi_data_20260228_173302.csv,1101.0,22.0,923.0,0.0,357.0,1770.0,0.0,1014.0,31973.0,0.0,23875.0,845.0,0.0,14184.0,326.78249648002543,0.0
1772270854434,884,22,1858548,0,0,348,350,0,349,0,psi_data_20260228_173302.csv,440.0,0.0,1768.0,0.0,696.0,2195.0,0.0,930.0,32854.0,0.0,24222.0,0.0,0.0,-8416.0,405.9199017939139,0.0
1772270855282,217,0,1865300,0,0,70,60,0,75,0,psi_data_20260228_173302.csv,822.0,0.0,1101.0,0.0,418.0,2239.0,0.0,893.0,18199.0,0.0,13077.0,-667.0,0.0,6752.0,402.11909513523517,0.0
1772270855324,223,0,1856600,0,0,74,74,0,73,0,psi_data_20260228_173302.csv,16021.0,22.0,440.0,0.0,144.0,2286.0,0.0,858.0,3550.0,0.0,1936.0,6.0,0.0,-8700.0,397.94622753044564,0.0
1772270856078,599,0,1812704,0,0,2804,2840,0,3777,0,psi_data_20260228_173302.csv,41962.0,286.0,822.0,0.0,2878.0,2846.0,0.0,3653.0,3693.0,0.0,4310.0,376.0,0.0,-43896.0,366.08723915533426,0.0
1772270856155,15422,22,1800852,0,0,3523,3794,0,5271,0,psi_data_20260228_173302.csv,38371.0,507.0,16021.0,0.0,6327.0,18229.0,0.0,7167.0,18656.0,0.0,7401.0,14823.0,0.0,-11852.0,6074.106927497427,0.0
1772270856864,26540,264,1723760,0,0,10954,10783,0,9748,0,psi_data_20260228_173302.csv,17616.0,302.0,41962.0,0.0,14477.0,43885.0,0.0,17773.0,45023.0,0.0,18248.0,11118.0,0.0,-77092.0,11157.639130509286,0.0
1772270856943,11831,243,1690244,0,0,10348,9931,0,8497,0,psi_data_20260228_173302.csv,11481.0,117.0,38371.0,0.0,21302.0,54832.0,0.0,27773.0,56678.0,0.0,28487.0,-14709.0,0.0,-33516.0,10784.678885654032,0.0
1772270857603,5785,59,1722008,0,0,3264,3253,0,3242,7163,psi_data_20260228_173302.csv,6232.0,58.0,17616.0,0.0,13612.0,60400.0,0.0,30967.0,62424.0,0.0,31742.0,-6046.0,0.0,31764.0,10079.983465595162,0.0
1772270857746,5696,58,1728000,0,0,3332,3313,0,3292,12009,psi_data_20260228_173302.csv,1048.0,0.0,11481.0,0.0,6596.0,65873.0,0.0,34225.0,68081.0,0.0,35065.0,-89.0,0.0,5992.0,9222.179773061887,0.0
1772270858331,536,0,1759536,0,0,303,311,0,303,6186,psi_data_20260228_173302.csv,718.0,0.0,6232.0,0.0,3635.0,65810.0,0.0,31724.0,67733.0,0.0,35020.0,-5160.0,0.0,31536.0,9236.38636408589,0.0
1772270858503,512,0,1759212,0,0,118,134,0,10,1340,psi_data_20260228_173302.csv,405.0,0.0,1048.0,0.0,421.0,50900.0,0.0,28319.0,67361.0,0.0,34790.0,-24.0,0.0,-324.0,9787.773754366819,0.0
1772270859225,206,0,1782032,0,0,25,25,0,26,0,psi_data_20260228_173302.csv,207.0,0.0,718.0,0.0,143.0,24566.0,0.0,17390.0,67350.0,0.0,34745.0,-306.0,0.0,22820.0,4602.036187023324,0.0
1772270859327,199,0,1739572,0,0,26,26,0,26,0,psi_data_20260228_173302.csv,16.0,0.0,405.0,0.0,51.0,12934.0,0.0,7068.0,67326.0,0.0,34697.0,-7.0,0.0,-42460.0,2780.6734915614015,0.0
1772270860069,8,0,1787928,0,0,2,2,0,1,0,psi_data_20260228_173302.csv,87.0,0.0,207.0,0.0,28.0,7157.0,0.0,3806.0,66735.0,0.0,31895.0,-191.0,0.0,48356.0,2215.3486783511817,0.0
1772270860181,8,0,1730192,0,0,1,1,0,1,0,psi_data_20260228_173302.csv,158.0,0.0,16.0,0.0,3.0,1469.0,0.0,475.0,51321.0,0.0,28373.0,0.0,0.0,-57736.0,233.2144220934449,0.0
1772270861058,79,0,1721972,0,0,13,12,0,12,0,psi_data_20260228_173302.csv,9029.0,22.0,87.0,0.0,14.0,1012.0,0.0,185.0,24860.0,0.0,17432.0,71.0,0.0,-8220.0,189.66250729225212,0.0
1772270860946,79,0,1764496,0,0,12,11,0,12,0,psi_data_20260228_173302.csv,19530.0,48.0,158.0,0.0,25.0,579.0,0.0,79.0,13108.0,0.0,7096.0,0.0,0.0,42524.0,88.06077450102745,0.0
1772270861855,8950,22,1642940,0,0,11981,12052,6,12287,998,psi_data_20260228_173302.csv,23134.0,1263.0,9029.0,0.0,11993.0,9323.0,0.0,12035.0,16273.0,0.0,15813.0,8871.0,0.0,-121556.0,3624.039813063911,0.0
1772270861861,10580,26,1604172,0,425,12281,12343,6,12287,998,psi_data_20260228_173302.csv,23491.0,2470.0,19530.0,0.0,24262.0,19704.0,0.0,24290.0,21157.0,0.0,24762.0,1630.0,0.0,-38768.0,5046.653822089003,0.0
1772270862640,12554,1237,1712480,450,425,737,634,0,670,0,psi_data_20260228_173302.csv,16326.0,2100.0,23134.0,450.0,13018.0,32250.0,450.0,25025.0,33175.0,450.0,25196.0,1974.0,450.0,108308.0,5938.191846008803,183.71173070873834
1772270862688,10937,1233,1659176,450,0,572,438,0,1997,0,psi_data_20260228_173302.csv,10791.0,1734.0,23491.0,900.0,1309.0,43179.0,900.0,25596.0,43600.0,900.0,25650.0,-1617.0,0.0,-53304.0,5630.889689916269,232.379000772445
1772270863484,5389,867,1708848,0,0,5340,5392,0,3760,0,psi_data_20260228_173302.csv,8368.0,1210.0,16326.0,450.0,5912.0,48489.0,900.0,30923.0,48783.0,900.0,30965.0,-5548.0,-450.0,49672.0,4613.967782722945,232.379000772445
1772270863488,5402,867,1706400,0,0,5495,5506,0,5089,0,psi_data_20260228_173302.csv,5932.0,686.0,10791.0,0.0,10835.0,53812.0,900.0,36406.0,53986.0,900.0,36434.0,13.0,0.0,-2448.0,2995.3570516170375,232.379000772445
1772270864235,2966,343,1702384,0,0,141,151,0,110,1195,psi_data_20260228_173302.csv,8364.0,3077.0,8368.0,0.0,5636.0,47828.0,900.0,24566.0,56944.0,900.0,36573.0,-2436.0,0.0,-4016.0,3871.031783216455,232.379000772445
1772270864265,2966,343,1680716,0,0,120,131,0,108,1195,psi_data_20260228_173302.csv,10796.0,5468.0,5932.0,0.0,261.0,40214.0,900.0,12405.0,59902.0,900.0,36692.0,0.0,0.0,-21668.0,4086.8200188743367,232.379000772445
1772270865071,5398,2734,1701768,0,0,122,125,0,121,850,psi_data_20260228_173302.csv,5496.0,2734.0,8364.0,0.0,242.0,33058.0,450.0,11790.0,65221.0,900.0,36801.0,2432.0,0.0,21052.0,2913.247306129725,183.71173070873834
1772270865068,5398,2734,1684148,0,0,122,125,0,121,1244,psi_data_20260228_173302.csv,196.0,0.0,10796.0,0.0,244.0,27519.0,0.0,11340.0,70540.0,900.0,36911.0,0.0,0.0,-17620.0,1255.241132215434,0.0
1772270865885,98,0,1738504,0,0,4,4,0,1,15001,psi_data_20260228_173302.csv,232.0,0.0,5496.0,0.0,126.0,22228.0,0.0,6004.0,61688.0,900.0,24934.0,-5300.0,0.0,54356.0,2131.43131877905,0.0
1772270865910,98,0,1718340,0,0,4,4,0,1,14633,psi_data_20260228_173302.csv,1095.0,384.0,196.0,0.0,8.0,16924.0,0.0,513.0,51206.0,900.0,12657.0,0.0,0.0,-20164.0,2372.903931193223,0.0
1772270866667,134,0,1689440,0,0,166,259,0,149,26,psi_data_20260228_173302.csv,2881.0,772.0,232.0,0.0,170.0,14092.0,0.0,538.0,38786.0,450.0,12086.0,36.0,0.0,-28900.0,2608.206944755779,0.0
1772270866689,961,384,1653168,0,0,170,260,0,177,0,psi_data_20260228_173302.csv,3015.0,392.0,1095.0,0.0,336.0,12087.0,0.0,588.0,28810.0,0.0,11684.0,827.0,0.0,-36272.0,2641.52348087342,0.0
1772270867427,1920,388,1683444,0,0,327,326,0,305,0,psi_data_20260228_173302.csv,1301.0,4.0,2881.0,0.0,497.0,8609.0,0.0,793.0,25341.0,0.0,6671.0,959.0,0.0,30276.0,2070.411013946827,0.0
1772270867478,1095,4,1620444,0,0,324,327,0,277,0,psi_data_20260228_173302.csv,764.0,119.0,3015.0,0.0,651.0,4306.0,0.0,995.0,21034.0,0.0,1500.0,-825.0,0.0,-63000.0,742.4065373313796,0.0
1772270868199,206,0,1711364,0,0,197,181,0,239,0,psi_data_20260228_173302.csv,1377.0,238.0,1301.0,0.0,521.0,4414.0,0.0,1188.0,18274.0,0.0,1556.0,-889.0,0.0,90920.0,725.494222356297,0.0
1772270868317,558,119,1670344,0,0,203,202,0,262,0,psi_data_20260228_173302.csv,1284.0,119.0,764.0,0.0,400.0,4874.0,0.0,1387.0,15866.0,0.0,1639.0,352.0,0.0,-41020.0,666.5417216291593,0.0
1772270869006,819,119,1699308,0,0,139,341,0,278,83,psi_data_20260228_173302.csv,1116.0,356.0,1377.0,0.0,342.0,5559.0,0.0,1360.0,11287.0,0.0,1656.0,261.0,0.0,28964.0,580.1885038551615,0.0
1772270869018,465,0,1677752,0,0,132,318,0,255,83,psi_data_20260228_173302.csv,1302.0,712.0,1284.0,0.0,271.0,5063.0,0.0,1322.0,6354.0,0.0,1666.0,-354.0,0.0,-21556.0,608.9142523150217,0.0
1772270869746,651,356,1705740,0,0,10,6,0,11,0,psi_data_20260228_173302.csv,995.0,364.0,1116.0,0.0,142.0,3794.0,0.0,1005.0,6907.0,0.0,1672.0,186.0,0.0,27988.0,304.807917666805,0.0
1772270869803,651,356,1673340,0,0,13,6,0,12,0,psi_data_20260228_173302.csv,688.0,16.0,1302.0,0.0,23.0,3350.0,0.0,694.0,7460.0,0.0,1681.0,0.0,0.0,-32400.0,208.79240089710623,0.0
1772270870514,344,8,1703444,0,0,6,11,0,3,0,psi_data_20260228_173302.csv,734.0,156.0,995.0,0.0,19.0,3488.0,0.0,503.0,7670.0,0.0,1521.0,-307.0,0.0,30104.0,165.2860147513293,0.0
1772270870545,344,8,1643704,0,0,3,11,0,2,0,psi_data_20260228_173302.csv,780.0,296.0,688.0,0.0,9.0,3274.0,0.0,303.0,7053.0,0.0,1354.0,0.0,0.0,-59740.0,192.22244060561357,0.0
1772270871346,390,148,1701512,0,0,1,1,0,0,0,psi_data_20260228_173302.csv,680.0,152.0,734.0,0.0,4.0,2845.0,0.0,165.0,5523.0,0.0,1028.0,46.0,0.0,57808.0,143.9408443506659,0.0
1772270871354,390,148,1701512,0,0,1,1,0,0,0,psi_data_20260228_173302.csv,5462.0,13.0,780.0,0.0,2.0,2770.0,0.0,34.0,4818.0,0.0,705.0,0.0,0.0,0.0,148.09276374078283,0.0
1772270872163,290,4,1688288,0,0,2910,2912,0,6167,0,psi_data_20260228_173302.csv,18662.0,181.0,680.0,0.0,2911.0,2409.0,0.0,2934.0,4902.0,0.0,3418.0,-100.0,0.0,-13224.0,127.7180488643638,0.0
1772270872193,5172,9,1721536,0,0,2952,2938,0,6215,0,psi_data_20260228_173302.csv,31860.0,349.0,5462.0,0.0,5862.0,6930.0,0.0,5873.0,9516.0,0.0,6167.0,4882.0,0.0,33248.0,1968.2685792354857,0.0
1772270872963,13490,172,1594004,0,0,7183,7203,0,3919,0,psi_data_20260228_173302.csv,26487.0,3296.0,18662.0,0.0,10135.0,20076.0,0.0,13050.0,22187.0,0.0,13211.0,8318.0,0.0,-127532.0,5330.328770348557,0.0
1772270872963,18370,177,1621260,0,0,7224,7229,0,3967,0,psi_data_20260228_173302.csv,16232.0,6238.0,31860.0,0.0,14407.0,38102.0,0.0,20271.0,40092.0,0.0,20303.0,4880.0,0.0,27256.0,7805.312080030629,0.0
1772270873761,8117,3119,1725632,0,0,350,406,0,421,11915,psi_data_20260228_173302.csv,8213.0,3119.0,26487.0,0.0,7574.0,45829.0,0.0,20620.0,47558.0,0.0,20643.0,-10253.0,0.0,104372.0,7242.360565911641,0.0
1772270873735,8115,3119,1725400,0,0,349,349,0,421,12162,psi_data_20260228_173302.csv,196.0,0.0,16232.0,0.0,699.0,53554.0,0.0,20968.0,55022.0,0.0,20979.0,-2.0,0.0,-232.0,6324.625606838077,0.0
1772270874489,98,0,1745848,0,0,106,49,0,32,4132,psi_data_20260228_173302.csv,820.0,0.0,8213.0,0.0,455.0,53362.0,0.0,18164.0,54776.0,0.0,21079.0,-8017.0,0.0,20448.0,6377.323283845027,0.0
1772270874511,98,0,1721352,0,0,106,106,0,32,3885,psi_data_20260228_173302.csv,1523.0,0.0,196.0,0.0,212.0,48288.0,0.0,15318.0,54530.0,0.0,21182.0,0.0,0.0,-24496.0,7246.6999109943345,0.0
1772270875261,722,0,1747380,0,0,218,213,0,280,0,psi_data_20260228_173302.csv,1188.0,6.0,820.0,0.0,324.0,35520.0,0.0,8353.0,54862.0,0.0,21399.0,624.0,0.0,26028.0,7203.581137184852,0.0
1772270875309,801,0,1721860,0,0,280,243,0,284,0,psi_data_20260228_173302.csv,695.0,12.0,1523.0,0.0,498.0,17951.0,0.0,1409.0,55273.0,0.0,21678.0,79.0,0.0,-25520.0,3980.3167420033583,0.0
1772270876121,387,6,1741112,0,0,160,155,0,112,0,psi_data_20260228_173302.csv,518.0,10.0,1188.0,0.0,440.0,10221.0,0.0,1219.0,55370.0,0.0,18928.0,-414.0,0.0,19252.0,3155.1105685864054,0.0
1772270876149,308,6,1735388,0,0,98,125,0,108,0,psi_data_20260228_173302.csv,420.0,8.0,695.0,0.0,258.0,2414.0,0.0,968.0,50506.0,0.0,16074.0,-79.0,0.0,-5724.0,301.8255566918883,0.0
1772270877042,210,4,1748660,0,0,23,29,0,12,0,psi_data_20260228_173302.csv,13536.0,466.0,518.0,0.0,121.0,2526.0,0.0,885.0,37226.0,0.0,8914.0,-98.0,0.0,13272.0,282.0553137342046,0.0
1772270876988,210,4,1754764,0,0,23,29,0,12,0,psi_data_20260228_173302.csv,26350.0,920.0,420.0,0.0,46.0,2638.0,0.0,802.0,19066.0,0.0,1713.0,0.0,0.0,6104.0,259.18230393367185,0.0
1772270877845,13326,462,1710680,0,1663,13070,13485,40,14515,1656,psi_data_20260228_173302.csv,85571.0,17633.0,13536.0,0.0,13093.0,15242.0,0.0,13654.0,24275.0,0.0,14433.0,13116.0,0.0,-44084.0,5288.4203564648915,0.0
1772270877825,13024,458,1685792,0,1835,13368,13494,40,14593,1930,psi_data_20260228_173302.csv,144796.0,34346.0,26350.0,0.0,26438.0,27465.0,0.0,26742.0,29184.0,0.0,27452.0,-302.0,0.0,-24888.0,6660.610294860785,0.0
1772270878695,72547,17175,1790896,3947,1178,13019,13845,22,11579,5260,psi_data_20260228_173302.csv,72506.0,17171.0,85571.0,3947.0,26387.0,99625.0,3947.0,39601.0,101633.0,3947.0,40365.0,59523.0,3947.0,105104.0,28129.226867560214,1611.3560024608673
1772270878694,72249,17171,1782860,3947,1350,13338,13865,22,11661,5552,psi_data_20260228_173302.csv,546.0,0.0,144796.0,7894.0,26357.0,171566.0,7894.0,52841.0,173784.0,7894.0,53597.0,-298.0,0.0,-8036.0,34422.27438544221,2038.2220356640898
1772270879430,257,0,1809348,0,0,234,219,0,215,6794,psi_data_20260228_173302.csv,1131.0,23.0,72506.0,3947.0,13572.0,171613.0,7894.0,53052.0,173319.0,7894.0,53613.0,-71992.0,-3947.0,26488.0,34414.52769640564,2038.2220356640898
1772270879449,289,0,1790948,0,0,215,212,0,212,6776,psi_data_20260228_173302.csv,1651.0,46.0,546.0,0.0,449.0,171692.0,7894.0,53244.0,172807.0,7894.0,53548.0,32.0,0.0,-18400.0,34401.50526164038,2038.2220356640898
1772270880242,842,23,1790920,0,0,340,315,0,328,0,psi_data_20260228_173302.csv,1614.0,40.0,1131.0,0.0,555.0,159208.0,7894.0,40514.0,173262.0,7894.0,53728.0,553.0,0.0,-28.0,35857.878100449154,2038.2220356640898
1772270880261,809,23,1743376,0,0,340,313,0,329,0,psi_data_20260228_173302.csv,1607.0,34.0,1651.0,0.0,680.0,146993.0,7894.0,27486.0,173763.0,7894.0,53970.0,-33.0,0.0,-47544.0,37103.48020559084,2038.2220356640898
1772270881080,805,17,1804360,0,0,185,217,0,198,0,psi_data_20260228_173302.csv,1084.0,17.0,1614.0,0.0,525.0,75251.0,3947.0,14652.0,174358.0,7894.0,54132.0,-4.0,0.0,60984.0,29251.644537814813,1611.3560024608673
1772270881108,802,17,1774300,0,0,193,218,0,206,0,psi_data_20260228_173302.csv,561.0,0.0,1607.0,0.0,378.0,3804.0,0.0,1507.0,174950.0,7894.0,54302.0,-3.0,0.0,-30060.0,280.18136983927974,0.0
1772270881960,282,0,1745152,0,0,69,71,0,60,0,psi_data_20260228_173302.csv,993.0,31.0,1084.0,0.0,262.0,3829.0,0.0,1342.0,161906.0,7894.0,41301.0,-520.0,0.0,-29148.0,273.56126676063224,0.0
1772270881890,279,0,1769984,0,0,79,75,0,70,0,psi_data_20260228_173302.csv,1398.0,62.0,561.0,0.0,148.0,3819.0,0.0,1206.0,149161.0,7894.0,28012.0,-3.0,0.0,24832.0,276.13239579052504,0.0
