ts,some_delta,full_delta,mem_available,pgscan_direct,pgsteal_direct,pgmajfault,workingset_refault,allocstall,pswpin,pswpout,source_file,future_1s_some,future_1s_full,some_sum_2,pgscan_sum_2,pgmaj_sum_2,refault_sum_2,some_sum_6,pgscan_sum_6,pgmaj_sum_6,refault_sum_6,some_sum_10,pgscan_sum_10,pgmaj_sum_10,refault_sum_10,diff_some,diff_pgscan,mem_drop,some_std_6,pgscan_std_6
1772283719697,777,3,1935492,0,0,56,259,0,52,2270,psi_douyin_20260228_211328.csv,22553.0,15473.0,801.0,0.0,82.0,314.0,25253.0,0.0,774.0,8107.0,224130.0,5697.0,9730.0,76599.0,753.0,0.0,-9672.0,6171.877815273489,0.0
1772283720481,15700,11657,1899136,0,0,412,5216,0,349,4732,psi_douyin_20260228_211328.csv,101158.0,28711.0,16477.0,0.0,468.0,5475.0,24809.0,0.0,892.0,11596.0,135811.0,4572.0,7429.0,49109.0,14923.0,0.0,-36356.0,6000.437164629346,0.0
1772283721325,6853,3816,1896516,0,0,54,436,0,45,1170,psi_douyin_20260228_211328.csv,230378.0,53728.0,22553.0,0.0,466.0,5652.0,31599.0,0.0,874.0,10944.0,80631.0,0.0,1895.0,36182.0,-8847.0,0.0,-2620.0,5712.281812025587,0.0
1772283722175,94305,24895,1863696,21187,19708,17595,33471,476,18337,24170,psi_douyin_20260228_211328.csv,159582.0,29452.0,101158.0,21187.0,17649.0,33907.0,122653.0,21187.0,18291.0,40467.0,169470.0,21187.0,19206.0,55860.0,87452.0,21187.0,-32820.0,36620.043437531094,8649.556530057866
1772283723040,136073,28833,1832124,5198,4652,7382,14100,0,5945,7681,psi_douyin_20260228_211328.csv,50921.0,799.0,230378.0,26385.0,24977.0,47571.0,253732.0,26385.0,25525.0,53537.0,278184.0,26385.0,26217.0,61330.0,41768.0,-15989.0,-31572.0,58263.821188338334,8483.868639954298
1772283723698,23509,619,1734352,0,0,3363,4849,0,3165,0,psi_douyin_20260228_211328.csv,40478.0,322.0,159582.0,5198.0,10745.0,18949.0,277217.0,26385.0,28862.0,58331.0,285549.0,26385.0,29286.0,64452.0,-112564.0,-5198.0,-97772.0,55583.835644606814,8483.868639954298
1772283724337,27412,180,1669276,0,0,5593,5911,0,5134,0,psi_douyin_20260228_211328.csv,34480.0,6242.0,50921.0,0.0,8956.0,10760.0,303852.0,26385.0,34399.0,63983.0,312898.0,26385.0,34807.0,69275.0,3903.0,0.0,-65076.0,52190.35505531646,8483.868639954298
1772283724981,13066,142,1614872,0,0,4774,5727,0,4663,0,psi_douyin_20260228_211328.csv,34869.0,6380.0,40478.0,0.0,10367.0,11638.0,301218.0,26385.0,38761.0,64494.0,322713.0,26385.0,39403.0,71054.0,-14346.0,0.0,-54404.0,52552.872214561175,8483.868639954298
1772283725668,21414,6100,1727512,0,0,4408,5666,0,4298,2217,psi_douyin_20260228_211328.csv,103175.0,29164.0,34480.0,0.0,9182.0,11393.0,315779.0,26385.0,43115.0,69724.0,339133.0,26385.0,43663.0,75690.0,8348.0,0.0,112640.0,50444.56123475218,8483.868639954298
1772283726314,13455,280,1635628,0,0,2670,6366,0,2224,0,psi_douyin_20260228_211328.csv,208326.0,73754.0,34869.0,0.0,7078.0,12032.0,234929.0,5198.0,28190.0,42619.0,352564.0,26385.0,46307.0,82001.0,-7959.0,0.0,-91884.0,47815.61061166806,2122.0746138311592
1772283726998,89720,28884,1660444,687,841,1570,11213,18,1361,24137,psi_douyin_20260228_211328.csv,168471.0,69666.0,103175.0,687.0,4240.0,17579.0,188576.0,687.0,22378.0,39732.0,441507.0,27072.0,47821.0,92955.0,76265.0,687.0,24816.0,29111.056453977468,280.4665755486739
1772283727924,118606,44870,1662200,6087,3329,3041,15881,62,2723,12415,psi_douyin_20260228_211328.csv,119962.0,51695.0,208326.0,6774.0,4611.0,27094.0,283673.0,6774.0,22056.0,50764.0,544413.0,33159.0,50450.0,103620.0,28886.0,5400.0,1756.0,45314.60618571746,2444.4096219741896
1772283728567,49865,24796,1629764,0,0,1781,6341,0,1577,11270,psi_douyin_20260228_211328.csv,140589.0,43523.0,168471.0,6087.0,4822.0,22222.0,306126.0,6774.0,18244.0,51194.0,587425.0,33159.0,52177.0,109525.0,-68741.0,-6087.0,-32436.0,44260.686827025136,2444.4096219741896
1772283729318,70097,26899,1659400,3359,2933,1006,19043,56,1075,8242,psi_douyin_20260228_211328.csv,114228.0,39287.0,119962.0,3359.0,2787.0,25384.0,363157.0,10133.0,14476.0,64510.0,563217.0,15331.0,35588.0,95097.0,20232.0,3359.0,29636.0,40438.26055317739,2517.676342714978
1772283730080,70492,16624,1629088,5322,4401,2055,9633,82,1361,5948,psi_douyin_20260228_211328.csv,60149.0,30173.0,140589.0,8681.0,3061.0,28676.0,412235.0,15455.0,12123.0,68477.0,497636.0,15455.0,30261.0,90630.0,395.0,1963.0,-30312.0,35621.283398646134,2732.0541295272074
1772283730846,43736,22663,1608448,0,0,1362,9500,0,1332,3553,psi_douyin_20260228_211328.csv,47427.0,16883.0,114228.0,5322.0,3417.0,19133.0,442516.0,15455.0,10815.0,71611.0,517863.0,15455.0,28260.0,95281.0,-26756.0,-5322.0,-20640.0,27431.346986006036,2732.0541295272074
1772283731572,16413,7510,1578920,0,0,423,7738,0,209,430,psi_douyin_20260228_211328.csv,36440.0,12466.0,60149.0,0.0,1785.0,17238.0,369209.0,14768.0,9668.0,68136.0,506864.0,15455.0,23090.0,97108.0,-27323.0,0.0,-29528.0,34350.03033137909,2839.336659620811
1772283732330,31014,9373,1575592,0,0,511,9664,0,299,13,psi_douyin_20260228_211328.csv,84855.0,56023.0,47427.0,0.0,934.0,17402.0,281617.0,8681.0,7138.0,61919.0,524812.0,15455.0,18827.0,101045.0,14601.0,0.0,-3328.0,21425.68417032847,2325.794695725886
1772283733169,5426,3093,1558564,0,0,548,7011,0,561,5216,psi_douyin_20260228_211328.csv,150221.0,101236.0,36440.0,0.0,1059.0,16675.0,237178.0,8681.0,5905.0,62589.0,508824.0,15455.0,14967.0,102390.0,-25588.0,0.0,-17028.0,27131.819435243637,2325.794695725886
